id,X,Y,M,V
2889,369.0268,-35.772182,117.22343,0.36572006
2890,297.65945,-49.681816,78.05065,0.8872263
2891,84.49259,219.42285,25.101496,0.6450747
2892,-33.524113,-45.057583,76.29549,0.39048216
2893,-310.73065,-313.92038,123.53795,0.23810168
2894,-225.11061,-316.0482,87.50036,0.58966243
2895,-183.42317,-332.90717,121.423904,0.39530393
2896,-284.91867,-38.98083,136.24913,0.68593854
2897,151.52702,-344.97577,148.65169,0.21725714
2898,101.70818,-327.7479,102.07719,0.83115965
2899,-150.50371,196.39755,67.55857,0.49676952
2900,323.60046,-184.61821,146.1873,0.6358134
2901,182.27614,150.29805,56.41138,0.4083022
2902,-364.6715,-312.30786,110.07941,0.7007532
2903,-355.0784,88.95929,124.06528,0.90415275
2904,-283.6573,369.69363,66.67785,0.8237213
2905,266.93384,-94.337875,108.91942,0.20361462
2906,-31.367199,-135.44536,86.92609,0.6437213
2907,-178.46748,-174.96124,108.96923,0.89286566
2908,62.856773,246.50066,84.98125,0.4150762
2909,13.027319,382.50418,73.825645,0.7270431
2910,-76.77617,-23.858274,158.90633,0.7273074
2911,38.972607,-311.5936,159.04272,0.27410966
2912,-291.1599,374.23645,148.15118,0.43310326
2913,31.27806,99.74688,146.5306,0.39667538
2914,-336.63773,308.79373,49.761295,0.23404878
2915,-283.3524,-282.55554,40.728306,0.3146279
2916,-149.63625,-236.34802,65.15517,0.7916356
2917,-65.54304,-184.3596,70.3748,0.19927657
2918,117.04328,-344.20685,150.52681,0.8710861
2919,130.73442,197.06256,144.9358,0.20280696
2920,158.66606,-293.64825,38.715263,0.24442372
2921,105.89914,-17.898678,123.88339,0.2018811
2922,-88.39677,-119.07664,155.99994,0.24362184
2923,-165.1491,375.52213,140.17662,0.25675052
2924,197.34348,-362.65787,92.62807,0.3353986
2925,-242.921,184.22955,47.953815,0.39559624
2926,-295.20337,334.70163,115.06096,0.8211405
2927,-275.7109,304.92233,91.580475,0.5917238
2928,-349.91415,-149.25543,121.76788,0.2414278
2929,1.3714623,349.80203,109.553345,0.525918
2930,-110.44262,-83.58542,87.280846,0.7764215
2931,-159.02194,331.36182,24.396088,0.77980286
2932,188.76234,327.1112,152.44032,0.5706305
2933,-12.810575,65.111206,167.12257,0.41355333
2934,288.37317,-216.7613,78.570755,0.20270048
2935,-301.05914,-291.54504,84.533356,0.52441597
2936,-193.6693,-304.8277,71.22894,0.40459648
2937,393.0863,-13.185901,40.48213,0.53241473
2938,179.18283,-216.64185,59.96454,0.8528022
2939,-9.116889,-311.01276,162.14197,0.6114699
2940,-263.93027,140.16393,65.14104,0.7050038
2941,-212.51726,-47.749256,24.716005,0.42422587
2942,-310.033,325.78964,141.13705,0.5397862
2943,-355.79282,-228.04596,112.916756,0.8102901
2944,58.268253,230.10832,170.63847,0.45438135
2945,-245.71393,399.90506,131.23637,0.80923146
2946,236.18938,-342.6788,129.32942,0.6244802
2947,34.756424,-336.76938,56.265823,0.7468565
2948,133.95322,264.3002,48.73047,0.20064193
2949,201.68666,352.53165,155.02391,0.5671215
2950,43.607025,135.01787,115.3571,0.5184635
2951,261.14014,401.04636,65.07617,0.66282386
2952,-12.723606,-347.51508,103.26103,0.86744666
2953,139.86485,43.548386,168.0365,0.80529124
2954,188.25615,-317.65485,28.24293,0.5720002
2955,-15.015625,214.50034,107.12895,0.59310955
2956,-46.143806,-358.23172,70.22531,0.23376949
2957,-210.16905,-379.24652,96.84163,0.29065537
2958,-375.50568,189.82059,140.26689,0.7467992
2959,-182.73643,-131.11516,78.48508,0.51441115
2960,-283.96112,-166.84456,98.94304,0.6031249
2961,-368.8627,63.756023,54.685764,0.6652148
2962,-185.83702,-217.16309,48.92087,0.6228778
2963,5.356504,-367.24683,100.94677,0.5436186
2964,-22.587753,-95.0237,25.17768,0.5878199
2965,87.64631,185.13428,129.50873,0.733264
2966,-229.16165,-232.59099,180.7511,0.8186308
2967,348.93903,287.40997,47.97323,0.5505355
2968,114.25318,381.2181,141.59444,0.21828425
2969,32.76419,267.847,170.83289,0.24325618
2970,1.3210355,-186.82367,154.06775,0.8760832
2971,146.4776,-124.0977,55.724064,0.20211364
2972,84.19436,-177.4563,86.97553,0.7772029
2973,98.29375,-103.969795,157.54094,0.39129472
2974,-114.605865,12.976826,114.924484,0.9034523
2975,330.4128,-119.496666,74.4157,0.42259702
2976,241.15883,-250.96352,41.957005,0.20835541
2977,-220.58163,-183.36984,104.869484,0.20514058
2978,80.929276,-105.61979,51.51506,0.3814963
2979,-0.58334124,211.0435,107.61313,0.791872
2980,294.45306,-257.37558,148.77222,0.40813708
2981,295.8373,218.73108,69.62559,0.89491874
2982,-266.72586,350.139,63.752495,0.5194295
2983,-116.71853,-349.58865,29.889927,0.82193875
2984,253.5693,268.23938,31.902416,0.90577865
2985,2.2188075,-243.11378,42.90167,0.20134489
2986,28.606346,28.163225,102.478485,0.6214691
2987,-153.72652,-103.80209,59.110962,0.39307097
2988,322.08282,-23.324657,143.19334,0.41454867
2989,76.39709,-201.48944,24.935404,0.48441538
2990,268.25757,388.5542,131.4354,0.6926279
2991,-82.7428,-341.2416,28.259218,0.2805642
2992,-175.81627,124.26411,56.176533,0.20636179
2993,302.17093,-143.12418,111.97694,0.20688859
2994,-290.24362,351.15076,92.72007,0.61606973
2995,-387.72876,-277.03394,113.076294,0.3951846
2996,-66.69589,-363.96817,50.352818,0.4142509
2997,140.26361,-80.7842,42.85689,0.89845973
2998,-365.20206,69.29991,139.07794,0.508048
2999,-204.93652,-150.77896,144.61763,0.80228335
3000,-273.21548,49.924618,72.55696,0.42916644
3001,-224.68138,-153.76152,137.08386,0.34738696
3002,362.90402,-337.3967,115.330414,0.6078421
3003,-20.655382,-224.00096,73.22034,0.39555165
3004,-333.94394,-365.31317,120.636215,0.62845665
3005,227.4993,315.59314,159.65778,0.21546614
3006,321.46085,-192.1005,141.90573,0.63788927
3007,-146.27449,127.87024,29.9451,0.6036757
3008,-45.738163,110.674034,155.08571,0.59338707
3009,-177.60448,355.8209,140.29178,0.39920726
3010,-114.24409,259.4864,49.494423,0.2025526
3011,124.055046,15.152258,152.83014,0.9771159
3012,-346.92444,246.1584,151.78503,0.32063428
3013,198.93256,-266.4338,115.11396,0.21004151
3014,-402.26526,-203.04979,62.567856,0.84249926
3015,-259.00058,397.79855,97.44596,0.77661425
3016,-243.9135,330.38773,34.3456,0.78855205
3017,110.258354,-148.25053,129.7493,0.38325635
3018,31.147549,205.54315,52.66422,0.55522776
3019,57.49453,-71.238594,37.85302,0.6827841
3020,-382.95737,141.49243,161.02473,0.8116752
3021,-322.99194,123.22697,111.1075,0.22050327
3022,-384.25204,182.2593,65.35424,0.41646403
3023,84.674385,-102.762215,103.030914,0.49173012
3024,-3.959809,-351.39404,61.85613,0.7760713
3025,313.24652,380.88153,53.605354,0.8716937
3026,-144.97551,400.9811,124.48263,0.5777534
3027,-101.32931,324.82962,98.98571,0.6965953
3028,-316.0257,113.812325,149.68033,0.21177988
3029,148.15984,-29.150158,160.45119,0.21494159
3030,-230.65822,295.15323,78.44304,0.39583594
3031,401.23557,92.683174,66.06195,0.60087216
3032,-137.45363,-334.36826,138.79475,0.89301515
3033,200.75372,289.6841,164.7523,0.7160531
3034,-180.51367,-154.04633,42.56038,0.8638429
3035,352.0184,-6.655826,149.984,0.61127716
3036,-58.84385,385.9747,115.651184,0.84478456
3037,139.16185,-89.92337,160.60474,0.43627253
3038,-324.86044,-111.94241,137.33229,0.9592301
3039,-105.04228,295.2437,24.573757,0.6785674
3040,-297.5384,-128.0112,45.38708,0.7090528
3041,10.970059,-260.53937,123.16097,0.19774576
3042,-20.462881,185.33574,87.12959,0.6231069
3043,16.671463,88.22521,49.44978,0.40440062
3044,-87.302025,2.2750077,44.03909,0.9795298
3045,-370.50604,261.04285,127.733444,0.795319
3046,171.67085,312.39594,86.41062,0.65501183
3047,374.79388,-103.83914,152.75278,0.40270132
3048,154.9162,349.83823,66.041626,0.88087237
3049,67.683716,-222.92271,173.60419,0.657336
3050,-331.55975,-37.330036,50.780186,0.9216191
3051,2.1764393,321.78262,34.924313,0.27012515
3052,-264.29462,-295.18564,155.1766,0.32045156
3053,-49.285446,-107.49244,125.94763,0.6173742
3054,-294.1276,208.50557,94.54843,0.47216883
3055,208.96924,50.16355,74.202965,0.45173478
3056,-156.56435,381.8739,119.50559,0.20174585
3057,351.2115,194.30576,61.521988,0.37516576
3058,45.622375,-212.38327,119.96173,0.58623505
3059,76.200905,-81.22245,87.53362,0.2074505
3060,211.79915,98.66272,121.07908,0.27031225
3061,-109.66616,-23.199371,73.60336,0.9329589
3062,-61.981777,-136.62076,83.52698,0.843936
3063,318.51672,313.54016,128.5787,0.30866963
3064,274.0207,-64.63855,31.964966,0.22156203
3065,-366.57718,264.58597,91.15349,0.904186
3066,-48.65816,-366.70874,146.30983,0.5979946
3067,-26.229158,369.50494,43.92324,0.9428032
3068,34.794144,174.56337,24.977943,0.85315734
3069,-11.429523,-85.66311,24.762123,0.42704836
3070,-36.579987,19.860224,113.23489,0.220558
3071,355.27438,-266.18652,102.85546,0.78871596
3072,235.69315,-208.25241,87.65427,0.9072412
3073,269.36905,219.67299,72.840324,0.88907933
3074,142.10991,-182.10957,99.9445,0.7660085
3075,186.76762,-84.75066,167.76143,0.65587103
3076,-368.89468,-325.75723,94.907295,0.2761796
3077,-14.5826845,275.37323,175.3856,0.65288574
3078,-383.03076,-242.51823,87.029816,0.6691448
3079,98.45899,311.0234,29.175999,0.5854135
3080,129.00775,212.55783,135.89236,0.19780694
3081,-116.128265,101.03555,42.21991,0.536386
3082,-48.046413,333.38986,92.7289,0.35119134
3083,378.0661,239.1681,48.05374,0.8071175
3084,-151.4513,23.362823,53.10797,0.39778253
3085,-41.88847,-213.29713,84.58055,0.89728105
3086,-331.27835,338.80118,44.228252,0.6596606
3087,191.77484,-331.66843,151.6215,0.46590143
3088,311.79965,190.61261,163.59253,0.3245048
3089,185.75015,359.20044,73.54572,0.48677284
3090,164.7992,-395.76233,128.9218,0.51268756
3091,266.31897,-184.7295,104.81799,0.40339804
3092,-120.27751,263.81793,133.00945,0.7213604
3093,-187.96164,-395.4366,93.92523,0.35326824
3094,-382.36542,163.77849,140.73209,0.56540257
3095,160.62213,154.04092,82.419716,0.7668727
3096,171.8285,-178.89255,79.709366,0.35209468
3097,-118.27893,-74.52966,121.586494,0.90143293
3098,226.15208,-395.20322,78.232834,0.69622916
3099,-272.72836,-154.78603,49.36574,0.42554483
3100,53.66109,393.06894,132.09402,0.84914935
3101,191.67215,400.15317,126.412,0.42018712
3102,-227.02795,-170.63455,79.91366,0.90197307
3103,295.19623,-49.27681,67.45183,0.20765834
3104,241.49162,8.021533,120.8827,0.90762764
3105,344.1875,341.2694,120.87362,0.8350281
3106,-120.40431,244.50327,140.97513,0.22686177
3107,273.9423,-193.3497,155.17723,0.21790668
3108,265.99863,-201.75829,25.581964,0.8350228
3109,171.43187,67.75485,87.99033,0.9446831
3110,112.94126,-338.06665,44.854584,0.35023388
3111,55.146606,-43.79251,127.00537,0.84040004
3112,-67.336975,-379.64355,82.94509,0.77430105
3113,352.7433,-335.01065,102.68474,0.8814463
3114,-305.1599,294.487,133.79971,0.20817365
3115,208.80893,-102.28118,136.12584,0.31950912
3116,8.321643,198.70363,166.70174,0.6102885
3117,126.146675,259.11133,105.44819,0.38994053
3118,-171.63005,267.31476,164.9668,0.4097821
3119,-335.6079,-56.53731,83.31961,0.35239267
3120,-246.34822,-118.20987,79.24302,0.6349403
3121,189.54999,82.863686,24.856707,0.51284254
3122,-184.95744,-390.20395,50.51209,0.68510497
3123,-5.030407,352.49228,134.03375,0.4611403
3124,-76.04647,-186.99576,24.872826,0.77641475
3125,296.59323,-61.062428,31.19653,0.7402438
3126,232.04794,-376.52203,127.93659,0.23862816
3127,-91.648865,-62.347878,141.23038,0.4136402
3128,-156.43263,-246.25488,121.07697,0.727287
3129,377.85248,-302.24142,71.125374,0.635465
3130,-268.3676,227.79276,87.406975,0.7269825
3131,133.00893,121.23693,96.98902,0.19940883
3132,52.602394,282.20905,126.27066,0.91413754
3133,-36.445553,-102.83811,134.33237,0.26665142
3134,288.13556,262.66467,24.79467,0.85101414
3135,-273.17688,328.08194,93.27771,0.2597587
3136,-193.73637,41.55949,95.68616,0.5502931
3137,338.58823,-66.55203,117.09036,0.52110404
3138,-101.76017,252.8275,58.067535,0.92111725
3139,44.237503,7.7388477,95.7887,0.8283034
3140,285.03006,116.098946,24.633373,0.75263745
3141,49.365753,110.33289,99.17393,0.365377
3142,-13.040114,-380.98492,104.536156,0.3708809
3143,-41.378193,38.856846,157.39877,0.7912232
3144,-295.9099,-372.0752,147.78493,0.6387267
3145,169.79459,155.5599,49.979637,0.86843234
3146,-195.86171,300.99838,28.14377,0.5522156
3147,216.0,290.48004,113.27184,0.20402679
3148,-184.35114,264.81113,27.46635,0.21890566
3149,376.42886,246.72974,71.708954,0.3447735
3150,-380.60336,-132.20245,40.02686,0.31583259
3151,-114.97718,334.51935,65.1394,0.21346077
3152,102.82224,387.26138,51.741497,0.67455655
3153,-362.5697,-122.60407,79.46215,0.40015593
3154,26.063131,323.6902,149.38391,0.39803803
3155,-220.06996,-309.8394,142.79982,0.2630306
3156,323.45087,292.6355,31.876772,0.2407924
3157,257.49493,46.846344,141.87074,0.39296377
3158,-16.317537,-344.04227,48.99364,0.43919083
3159,-76.60746,-329.4588,118.30823,0.8160091
3160,-76.91707,1.0186194,156.0707,0.9282702
3161,73.325356,-362.98517,74.62948,0.47913343
3162,321.67633,-163.90697,123.81694,0.8233646
3163,12.798842,156.8917,29.972958,0.2759329
3164,299.8842,41.536057,80.0037,0.20517023
3165,-313.2393,179.059,129.22668,0.39877015
3166,-301.7151,351.63843,50.288715,0.36831596
3167,363.19928,-136.19421,86.39656,0.32993206
3168,-255.99371,388.9441,64.9074,0.67019975
3169,392.48904,-194.08022,50.032616,0.27378154
3170,237.51572,-216.09317,52.37837,0.39256677
3171,-302.45636,-397.07758,64.745964,0.22567256
3172,214.92323,-5.71997,90.1941,0.32052648
3173,-254.34137,-388.659,126.730896,0.7759229
3174,-43.22214,-342.9552,167.91707,0.2966397
3175,323.47513,278.09958,152.43025,0.7308873
3176,-284.23694,-196.18202,53.480377,0.9340503
3177,188.95628,-245.89304,145.5286,0.5661213
3178,115.84645,10.350493,32.274117,0.7083577
3179,262.1282,44.043285,115.498405,0.6181727
3180,-327.93866,176.23674,25.025429,0.7833541
3181,-381.96332,276.94293,61.168865,0.751977
3182,-64.291504,-47.80521,107.34444,0.41064867
3183,-140.98955,-167.15274,48.389874,0.330161
3184,-243.94118,-294.03305,25.558979,0.6714046
3185,-349.22934,230.2598,46.957016,0.89919025
3186,-223.5892,-137.9494,140.2509,0.41722184
3187,-98.46938,96.08451,128.19379,0.7057217
3188,-108.49085,-248.92995,66.02814,0.20155132
3189,12.80391,337.67444,27.489218,0.5346166
3190,233.46512,75.57628,25.621868,0.5418146
3191,-53.09393,-127.17632,50.540855,0.46590233
3192,181.70758,335.15216,124.909294,0.776296
3193,-112.34428,232.25317,148.2053,0.88958025
3194,241.6356,114.78938,159.8262,0.6035271
3195,193.28563,139.72296,94.05672,0.59850305
3196,231.26949,252.11165,50.74746,0.19870321
3197,-88.99007,-294.5447,70.7954,0.57999796
3198,-354.05777,209.04881,74.16652,0.6037049
3199,359.5365,285.09833,153.7303,0.5956165
3200,-181.22421,-125.53235,46.851845,0.6807602
3201,351.58694,-181.84,116.64334,0.2397285
3202,-208.43222,-401.15503,105.71549,0.48753703
3203,-229.36934,216.9321,50.623802,0.6966777
3204,2.4706974,-99.68866,162.98203,0.5974233
3205,49.589745,-370.66376,143.57329,0.40364218
3206,-206.00198,-222.77222,102.34528,0.77874094
3207,-136.35332,334.13446,103.13743,0.8915705
3208,333.5361,-176.43661,130.29422,0.87777257
3209,-282.14453,-22.5291,50.07695,0.6141089
3210,157.23416,109.741165,121.93885,0.7475479
3211,170.12808,39.936115,92.94797,0.6794888
3212,-401.42526,-3.4156103,45.48242,0.74563175
3213,83.492256,27.818825,132.26047,0.39402607
3214,-163.53131,-232.08182,25.181202,0.33734837
3215,-41.32717,353.07147,63.804012,0.44066247
3216,64.6104,-389.3169,83.498245,0.6329124
3217,57.42582,368.04684,146.4658,0.690723
3218,318.41315,-69.43065,35.36518,0.7390401
3219,99.114044,-182.0827,64.94384,0.5223145
3220,-173.08563,-260.65234,158.36575,0.40448496
3221,-351.20758,140.70425,159.453,0.39404592
3222,278.96356,324.89413,154.516,0.9025607
3223,138.04744,250.78409,119.9542,0.60978323
3224,187.63828,-269.86307,171.03221,0.7221643
3225,202.66544,-364.51462,38.887375,0.769183
3226,83.44405,276.27844,117.720436,0.39930764
3227,63.39757,-332.7027,150.00163,0.7852251
3228,136.31235,244.2691,153.8785,0.89229983
3229,215.5771,-147.91824,115.59429,0.8124247
3230,331.64462,83.07839,64.6446,0.73026586
3231,315.32285,341.8864,99.37078,0.40723446
3232,118.877945,-121.11481,88.10556,0.2152039
3233,-159.6301,160.62831,76.53542,0.39425352
3234,-321.698,-299.49283,58.06357,0.3536
3235,-367.44086,303.04868,41.378853,0.43300015
3236,115.080956,-116.89204,142.68517,0.93283075
3237,153.07593,67.73711,165.61554,0.2923046
3238,50.354237,-244.47215,44.51101,0.9218917
3239,-279.58536,307.11203,164.6072,0.7575627
3240,-307.4427,-303.79297,40.438988,0.86092484
3241,325.01273,221.59543,83.206604,0.7054837
3242,-383.7112,-145.60155,64.79691,0.5813898
3243,17.9871,304.729,139.12729,0.88830423
3244,-77.772865,-25.009968,147.345,0.58770734
3245,212.64915,-358.57614,114.77186,0.69176453
3246,-56.03933,182.66068,74.12787,0.35613737
3247,-403.19522,-92.09144,108.919975,0.5661466
3248,298.0064,-341.9183,134.20137,0.8807235
3249,-319.2952,100.82142,79.37836,0.86740065
3250,385.0271,11.758389,131.00996,0.747407
3251,89.918945,247.55602,80.70448,0.81575596
3252,24.486624,-92.180824,45.36962,0.21937397
3253,-51.41337,122.70416,47.54832,0.6986162
3254,285.60037,-177.55174,55.33876,0.19746715
3255,-234.12923,-354.26456,87.092636,0.8029784
3256,187.16487,-294.4915,57.76806,0.6521204
3257,349.5594,36.588642,73.5567,0.91741264
3258,372.0015,181.29395,127.70839,0.90242815
3259,238.35178,-223.67935,157.98639,0.68867606
3260,-270.22275,-356.47284,155.63736,0.60630816
3261,-149.67224,244.70486,136.61732,0.5446829
3262,363.43497,49.10706,78.72955,0.39758906
3263,37.61646,-152.80481,111.617805,0.9322912
3264,73.539185,307.75168,157.92055,0.82649696
3265,-346.43625,73.88009,166.38533,0.6301343
3266,-341.8182,110.777435,61.981945,0.47734836
3267,-124.43141,-202.17168,155.1932,0.81227016
3268,-297.6981,-79.45794,118.12083,0.89889526
3269,-160.72684,-193.58507,148.41922,0.65448695
3270,387.58493,114.93598,138.21333,0.54582363
3271,276.12915,383.20767,132.81313,0.35643965
3272,-230.8574,-367.44513,48.733036,0.49765855
3273,-149.90813,-58.969837,156.4192,0.2086641
3274,-204.52972,-279.25696,117.240204,0.53018475
3275,24.324827,222.04228,84.152626,0.95074373
3276,141.4675,281.21588,72.38423,0.4753438
3277,29.163877,266.69925,151.69931,0.5528985
3278,87.39016,-265.2377,102.19263,0.42838743
3279,270.56168,200.85054,112.67956,0.8736232
3280,253.00357,-66.84773,24.784838,0.4139259
3281,376.73676,-310.22003,87.07618,0.56685555
3282,382.2957,-134.24387,68.061264,0.47001538
3283,-346.18045,168.14374,71.100784,0.23951347
3284,330.13116,224.5894,91.52814,0.6295136
3285,-25.4165,-63.86827,25.05016,0.39901942
3286,-325.03696,-197.3691,124.22585,0.64258647
3287,212.2675,20.058506,109.20795,0.43920353
3288,318.8923,357.9308,100.90616,0.6222838
3289,307.84344,-362.28745,133.68808,0.317169
3290,78.45637,52.21167,69.434494,0.65725887
3291,49.820904,364.31235,63.540333,0.2920094
3292,223.67538,-162.3874,24.765768,0.45037082
3293,-89.569595,335.21164,58.219593,0.64248776
3294,294.13565,339.78043,148.5471,0.40636852
3295,-198.9927,-251.86916,124.379524,0.6341837
3296,-84.1944,116.46632,85.41827,0.7751793
3297,-27.548418,-293.35214,159.49321,0.7753176
3298,320.4627,-99.72872,65.14359,0.665633
3299,179.4229,-30.263329,73.27485,0.80232984
3300,31.087864,188.23161,138.95616,0.7379425
3301,42.950058,-258.41806,137.46143,0.6268218
3302,305.5625,365.17102,91.94056,0.39419928
3303,-167.37296,31.057905,58.413452,0.74166995
3304,-134.58095,72.074844,124.4497,0.4881908
3305,218.965,128.74657,53.704605,0.6759357
3306,-217.63492,109.52301,165.26544,0.6343459
3307,-41.511692,344.84616,128.44028,0.59559166
3308,-48.540127,84.617485,84.51101,0.20311302
3309,-231.86171,-221.67896,104.9875,0.20060705
3310,-269.50436,-11.012418,167.3693,0.917659
3311,-305.68875,-317.1264,139.9265,0.93757504
3312,-306.0086,120.57348,115.451935,0.9468041
3313,-319.3171,-86.79665,45.074074,0.21730104
3314,53.776382,-164.76979,149.0915,0.71084005
3315,96.24869,-161.24834,61.009884,0.4116559
3316,-50.601025,-142.09142,125.24579,0.74703246
3317,-384.73206,-263.39926,162.25859,0.72932446
3318,-256.4958,-75.70637,126.69618,0.68777376
3319,-334.5064,-194.56194,136.56676,0.87078476
3320,-388.6661,-22.692993,143.06418,0.7064012
3321,86.53196,-98.36334,73.66145,0.9814823
3322,299.072,-383.1929,118.677795,0.41827783
3323,306.2647,39.0327,42.54518,0.86542416
3324,-124.661095,-71.680336,101.12867,0.21376447
3325,281.40796,-350.5547,25.00576,0.3856893
3326,-65.61237,42.249462,71.41949,0.48033202
3327,232.763,296.00745,95.115005,0.21855111
3328,-107.99442,100.743645,118.962845,0.20296781
3329,302.2333,-379.94406,62.507366,0.29757556
3330,292.6521,24.149275,97.16437,0.78514755
3331,389.71054,-24.767574,96.86413,0.5708815
3332,-150.43622,160.96265,24.998755,0.8108499
3333,-36.921715,68.557465,67.21479,0.7463368
3334,-189.81851,-68.403076,127.53937,0.40426794
3335,-379.8506,44.351917,47.335255,0.44585836
3336,-10.870304,-215.32341,134.84645,0.42461956
3337,200.84361,61.999928,109.581924,0.35391867
3338,-320.40033,155.40489,39.85953,0.5815775
3339,158.89757,-224.87173,72.36515,0.93474156
3340,330.96393,-336.0852,90.5436,0.22285277
3341,-116.07027,-224.39551,104.16664,0.34232587
3342,-14.370204,-103.30759,57.800694,0.80527073
3343,-196.49895,83.12987,159.97528,0.4477434
3344,304.22617,364.54453,67.15559,0.62676823
3345,105.28871,-13.84334,46.22835,0.5360939
3346,200.61015,138.26668,147.72424,0.64161205
3347,-214.05511,-321.52133,157.5079,0.7054477
3348,131.49663,-189.39035,25.180613,0.7431409
3349,-281.00912,-339.28848,68.23726,0.8442344
3350,178.1729,141.56006,124.940056,0.5511283
3351,19.854729,240.35242,50.676544,0.8598618
3352,-139.70166,105.85015,25.328003,0.29335675
3353,-97.10571,-68.63765,51.296364,0.6655137
3354,174.87619,-249.74474,27.58155,0.7722505
3355,134.13466,-264.12634,97.443184,0.6230884
3356,-194.69936,365.29355,162.58826,0.70636594
3357,127.63504,20.984013,48.416157,0.9074851
3358,276.91055,335.69724,101.00704,0.8395028
3359,288.53464,-214.07939,160.18594,0.35014516
