id,X,Y,M,V
2895,-181.91394,-341.05792,126.36903,0.4065024
2896,-283.5085,-32.626804,131.95508,0.7282383
2897,154.79317,-349.92596,149.69647,0.20898408
2898,102.77574,-323.0122,106.44849,0.8639703
2899,-168.58029,199.2011,71.545715,0.4886728
2900,328.31406,-174.93283,150.08882,0.59382516
2901,182.0493,152.9535,55.29056,0.4252735
2902,-359.22208,-310.9887,106.1243,0.6671363
2903,-346.33386,79.07529,125.26746,0.9029091
2904,-296.30902,365.0242,66.47908,0.78627753
2905,251.66618,-86.98483,110.14956,0.19651037
2906,-38.33997,-144.67168,86.54521,0.6180016
2907,-185.16035,-171.73541,107.02521,0.9607793
2908,69.11499,244.51758,88.534706,0.45661786
2909,21.534018,384.3791,79.39593,0.64910287
2910,-74.374756,-21.39527,160.5446,0.76079637
2911,48.02411,-309.57706,157.11726,0.28014168
2912,-308.15884,367.2691,146.86717,0.4394245
2913,36.426292,94.891426,144.01968,0.4013641
2914,-342.62018,308.22977,50.02902,0.2049573
2915,-277.4068,-285.44086,45.36995,0.2867115
2916,-144.16957,-240.69571,63.47026,0.78775096
2917,-72.65285,-192.10759,70.05762,0.19581628
2918,113.39561,-350.065,162.24544,0.84975374
2919,147.2169,197.32744,144.29889,0.19871232
2920,155.11522,-289.61087,43.160553,0.22156239
2921,109.751205,-6.440581,125.78579,0.19464773
2922,-85.707085,-115.26421,153.75917,0.23267111
2923,-177.48875,381.64478,130.7944,0.25000566
2924,182.61107,-376.34406,95.98996,0.32460305
2925,-248.36604,186.33722,48.957138,0.38529578
2926,-308.93964,336.12463,110.74613,0.79865074
2927,-290.16367,300.2243,87.26121,0.59072095
2928,-351.70377,-144.35997,118.09282,0.23268723
2929,5.654886,359.55948,110.58234,0.4690217
2930,-122.004295,-77.46838,84.79118,0.8148042
2931,-176.27612,327.72058,25.096218,0.76818323
2932,198.04884,315.17126,149.75302,0.576785
2933,-17.102634,46.843536,160.64656,0.393222
2934,268.4371,-221.54063,82.36373,0.19955377
2935,-291.45276,-301.24408,89.60987,0.5298642
2936,-191.49898,-305.15945,73.997826,0.40677354
2937,389.47467,-6.772142,41.277615,0.550078
2938,184.26843,-215.95111,60.434372,0.83656406
2939,-10.969515,-311.71896,165.20428,0.6142478
2940,-269.85144,141.28061,64.19546,0.6961828
2941,-226.23933,-47.42202,25.277687,0.43311536
2942,-328.40167,320.54218,136.49228,0.5809822
2943,-359.20676,-220.74763,111.78454,0.7839533
2944,62.713165,241.63115,164.54576,0.4710642
2945,-266.35754,420.00705,131.5783,0.82460827
2946,239.40005,-344.53876,129.67291,0.6169536
2947,33.50057,-331.23694,55.64779,0.7022866
2948,147.86217,271.44385,49.05527,0.1942437
2949,216.90001,354.8092,156.1369,0.57782197
2950,50.10057,125.18743,115.03728,0.50947994
2951,275.2859,403.94455,65.46278,0.62920225
2952,-26.329817,-352.52,103.521965,0.8749681
2953,151.81476,44.954617,171.31468,0.76783705
2954,197.45547,-318.31958,25.6485,0.5500228
2955,-34.983517,224.28603,103.779,0.60825396
2956,-63.36643,-366.86124,73.87902,0.24229214
2957,-208.55365,-384.30832,99.82867,0.2831391
2958,-367.36713,194.57333,140.9616,0.7905606
2959,-173.49683,-131.45837,77.79002,0.4732574
2960,-282.90802,-141.75322,98.223206,0.57687324
2961,-363.05112,54.925056,55.758224,0.64363456
2962,-190.04303,-216.8192,50.55645,0.5690701
2963,8.851263,-380.58514,106.126686,0.5650261
2964,-27.447918,-90.66838,25.580448,0.5424697
2965,102.648415,182.2098,125.48881,0.77634114
2966,-236.60226,-240.00371,186.02359,0.8213812
2967,347.4478,285.25726,49.787777,0.5519508
2968,127.79409,378.6101,129.02815,0.22230585
2969,24.203604,276.5793,165.47145,0.28337753
2970,-0.9835849,-187.62762,147.98546,0.85324395
2971,143.27359,-116.33574,54.963455,0.1995061
2972,84.53524,-184.37637,86.040535,0.8168491
2973,84.746086,-99.65487,156.50964,0.40767112
2974,-115.996666,6.6577435,114.08665,0.9125282
2975,326.4266,-108.763145,76.52748,0.39635012
2976,238.61124,-251.57016,43.77408,0.19792707
2977,-220.67064,-177.63435,105.25523,0.19583885
2978,74.623184,-102.57669,51.352978,0.37194005
2979,-1.436805,219.93678,101.974525,0.82618487
2980,308.10333,-253.97093,154.53777,0.44592652
2981,300.3905,220.7254,68.709435,0.8950867
2982,-274.4499,340.28018,66.26427,0.49240696
2983,-123.76287,-347.4137,27.086252,0.88582253
2984,265.75473,284.10526,36.28381,0.90114063
2985,1.0027529,-233.01196,46.07902,0.19927168
2986,20.427946,13.836463,104.757576,0.6365135
2987,-151.0603,-95.408676,58.33539,0.40295675
2988,320.32858,-0.5666785,143.92148,0.41981554
2989,90.61432,-201.86156,25.007349,0.4690006
2990,273.97006,391.33334,129.29512,0.65513754
2991,-93.41246,-340.44403,28.1796,0.2601346
2992,-184.14407,121.74985,53.95024,0.19985297
2993,294.8969,-123.27184,109.92594,0.2022242
2994,-291.50925,348.75726,89.73706,0.60563606
2995,-383.45615,-269.69983,113.69809,0.38877
2996,-81.700516,-373.13748,51.068836,0.41720942
2997,134.41884,-70.05936,45.476738,0.88888586
2998,-350.30215,71.623505,136.59064,0.5119478
2999,-196.82645,-150.27332,143.03282,0.8264691
3000,-269.30856,45.847015,72.715324,0.47877306
3001,-232.51265,-152.19873,137.49977,0.36996058
3002,357.98203,-334.78598,112.72366,0.61864096
3003,-24.560976,-223.20732,73.07256,0.39858985
3004,-319.63525,-366.80316,121.12429,0.5966111
3005,244.66676,324.458,154.43602,0.20661879
3006,323.4832,-188.03033,140.91347,0.6096587
3007,-154.24231,119.96705,29.40033,0.62567043
3008,-52.642387,105.915886,152.08725,0.6094456
3009,-170.9766,358.1493,137.4118,0.39904013
3010,-122.392845,261.30942,49.276688,0.19746639
3011,131.43396,5.943241,151.33997,0.97824925
3012,-332.25467,233.70656,150.1408,0.3644268
3013,186.72713,-271.1005,113.68377,0.20206888
3014,-403.37036,-201.81615,62.38802,0.8662932
3015,-276.4043,405.10336,96.191246,0.7729003
3016,-265.07968,336.8945,37.137768,0.82667166
3017,110.49443,-157.92293,125.18698,0.4008352
3018,44.568268,214.2747,52.17064,0.5450104
3019,54.132973,-62.77662,45.877728,0.69579804
3020,-378.6827,137.63396,159.31555,0.7891956
3021,-319.7321,117.09603,109.66287,0.20872495
3022,-375.99744,176.64667,64.00921,0.42160735
3023,76.18478,-100.79934,101.749146,0.5180688
3024,-20.244955,-358.05942,61.536575,0.79474384
3025,320.97803,380.56863,51.51231,0.82839847
3026,-173.81079,408.4987,122.598015,0.6065846
3027,-106.74021,340.6269,96.5014,0.6670681
3028,-314.4134,113.349724,148.40349,0.2027825
3029,152.73817,-19.316988,160.47726,0.20379584
3030,-245.34229,294.576,77.33762,0.39315814
3031,401.33936,100.24415,67.45961,0.5980871
3032,-137.31766,-339.7919,137.25995,0.96037173
3033,204.65588,302.91086,161.76598,0.7374882
3034,-178.28781,-166.94476,47.364708,0.91422695
3035,348.7472,13.718337,152.73715,0.63961583
3036,-58.837254,392.9361,120.41256,0.8516274
3037,135.27812,-82.82838,161.03052,0.46668002
3038,-340.0695,-104.222336,134.0435,0.9571015
3039,-115.88545,288.8448,25.78169,0.6641333
3040,-300.3971,-116.21769,46.486156,0.6681032
3041,-1.7000867,-277.89923,123.79629,0.19583008
3042,-34.9342,187.70961,85.15234,0.6023132
3043,21.399494,83.11823,50.474464,0.38016787
3044,-88.12631,-4.826397,46.31751,0.939828
3045,-362.5421,257.68552,127.72878,0.80268866
3046,184.70721,308.08792,89.875656,0.6614854
3047,372.59018,-85.5184,151.29848,0.3862934
3048,159.82494,351.17563,65.795044,0.8499476
3049,72.12081,-222.17548,173.531,0.66259474
3050,-332.813,-47.571976,51.100773,0.8948728
3051,-0.65628755,301.61697,42.722317,0.27002874
3052,-254.91852,-293.3611,150.49164,0.30024898
3053,-48.048195,-101.78587,126.59024,0.6060153
3054,-293.8659,202.49582,95.59472,0.48188055
3055,214.65733,47.400013,74.81009,0.4673719
3056,-154.21672,366.52264,117.278854,0.20050614
3057,351.25537,184.68492,64.72968,0.38234025
3058,54.93309,-204.79729,118.97947,0.58082676
3059,65.42269,-68.89346,87.93496,0.20211451
3060,213.93674,95.86594,121.58383,0.27657616
3061,-120.86055,-26.204184,75.207344,0.9741063
3062,-68.33122,-149.68027,81.49366,0.85331094
3063,335.76117,310.44382,126.68437,0.3555922
3064,278.5938,-54.456444,33.177555,0.2019697
3065,-366.123,276.78326,90.19052,0.9318264
3066,-55.98731,-388.11655,147.5311,0.5924676
3067,-24.849066,351.16403,49.9274,0.9260886
3068,34.13236,172.68535,26.058792,0.7966611
3069,-8.400018,-71.43389,25.374191,0.4222292
3070,-22.907166,19.007471,113.44256,0.20259391
3071,353.7439,-266.02875,109.02254,0.79820776
3072,241.16557,-196.33553,84.2984,0.90529543
3073,269.43607,231.699,77.01042,0.9104172
3074,139.55069,-180.60422,94.10617,0.80120164
3075,183.5833,-72.971436,170.5028,0.6481003
3076,-358.19864,-324.71298,91.68374,0.2512382
3077,-10.891027,296.15738,173.6367,0.6649037
3078,-378.1384,-227.3888,88.97484,0.6671895
3079,99.73688,316.8668,33.534004,0.60140795
3080,136.19183,216.61613,133.66914,0.19923426
3081,-134.14668,94.31196,43.64447,0.5464322
3082,-54.406937,333.54498,92.198105,0.36526823
3083,365.42987,222.02914,51.638924,0.8085992
3084,-160.11519,18.895363,52.21941,0.40444905
3085,-67.74686,-219.21817,85.78449,0.8836566
3086,-353.1704,333.359,46.018555,0.64924014
3087,183.50224,-333.63965,155.58148,0.514822
3088,321.9548,188.31696,159.35805,0.33472425
3089,189.06856,354.4699,71.91097,0.4808424
3090,159.0612,-393.08203,131.84892,0.56901586
3091,261.04672,-176.17065,108.49387,0.3913723
3092,-147.14803,262.00046,131.292,0.70288
3093,-182.03935,-400.04266,94.71507,0.3612901
3094,-376.95474,170.02928,135.11095,0.563093
3095,156.62738,155.13095,82.596176,0.739784
3096,171.67447,-177.8311,82.89423,0.37004104
3097,-129.28835,-50.357513,124.15066,0.9588149
3098,229.11499,-392.4536,81.10031,0.6964673
3099,-262.55603,-148.1019,49.954388,0.43082714
3100,51.372627,394.83334,137.8202,0.84756386
3101,204.39003,403.49796,128.36992,0.43734875
3102,-244.37521,-160.95674,78.78191,0.9139477
3103,298.66086,-34.21192,67.062035,0.19975251
3104,248.05714,23.05335,118.7474,0.8849736
3105,349.75168,331.88028,114.716576,0.86170006
3106,-129.73407,259.0789,136.0065,0.21355657
3107,260.89066,-188.5528,161.6767,0.21505338
3108,262.79462,-193.52844,25.672184,0.7966668
3109,172.965,69.45476,85.633354,0.9721847
3110,113.338196,-331.3691,48.357174,0.34382346
3111,41.04801,-47.181084,130.04561,0.82952356
3112,-84.05477,-400.79913,82.501526,0.7645491
3113,338.44232,-326.68268,106.707,0.82206285
3114,-303.18527,292.1098,131.23396,0.19909176
3115,213.05154,-97.017845,135.02982,0.35320196
3116,13.124586,200.44897,167.20978,0.61804366
3117,135.59958,261.3584,105.135574,0.40474713
3118,-179.2183,276.53128,160.19214,0.42201278
3119,-327.95575,-59.62228,82.91882,0.3717187
3120,-251.68959,-117.8301,77.26139,0.6302866
3121,190.74768,90.50299,25.235909,0.519823
3122,-187.46458,-395.15048,51.62673,0.64746165
3123,-2.6424105,365.0446,131.33038,0.41550085
3124,-86.25844,-194.28775,25.122044,0.76425076
3125,293.86203,-55.8169,32.254955,0.69451964
3126,233.6373,-375.2603,128.69974,0.2611753
3127,-85.026596,-45.639984,140.52217,0.42004314
3128,-149.52037,-246.68755,118.38959,0.7580976
3129,380.89838,-299.93112,72.10281,0.6135401
3130,-265.96024,233.22836,90.97535,0.73399067
3131,136.56798,117.137726,98.026215,0.19759667
3132,43.42109,298.75192,126.48229,0.9625854
3133,-43.29303,-98.03506,132.74356,0.28420183
3134,292.00937,269.0868,25.457655,0.83737636
3135,-281.63467,323.6294,92.23598,0.23660775
3136,-199.21931,27.544325,99.303345,0.5991271
3137,341.03455,-68.05418,117.90675,0.5320746
3138,-121.26022,259.94168,58.071182,0.9198234
3139,29.105528,-6.159988,94.967384,0.83900577
3140,279.25958,125.46004,25.2062,0.72424966
3141,51.75723,107.7432,96.62543,0.38612837
3142,-23.547136,-399.7913,105.33023,0.38759968
3143,-40.039467,21.81367,155.49818,0.8002587
3144,-308.50095,-371.82483,148.89359,0.6206828
3145,166.21838,152.93385,50.79364,0.8004888
3146,-203.34323,302.1289,30.457865,0.58345175
3147,223.92381,291.92667,109.94246,0.19730435
3148,-191.73764,266.3739,26.461653,0.20807357
3149,374.6052,239.40996,76.27371,0.37525797
3150,-382.46017,-133.31654,45.78137,0.28712007
3151,-109.46226,334.9503,64.51285,0.2021718
3152,119.58822,386.04813,57.153297,0.6236067
3153,-371.75858,-106.86072,77.8696,0.4084401
3154,31.568176,337.38718,147.00606,0.38687918
3155,-221.7689,-322.09116,142.0559,0.27749488
3156,332.64175,285.91663,33.990803,0.22367954
3157,264.45038,45.358196,139.99092,0.42098925
3158,-34.101765,-339.8199,50.31504,0.43721354
3159,-92.052025,-323.84164,122.27129,0.8120944
3160,-80.87905,3.7662458,156.77635,0.97780323
3161,76.383514,-373.59152,74.70132,0.45979795
3162,330.49936,-157.54233,126.43771,0.83712244
3163,17.635092,154.86679,35.03121,0.2872841
3164,301.02078,50.269985,80.4721,0.19639267
3165,-304.45676,166.12534,125.49341,0.4132201
3166,-311.2573,359.46133,49.866455,0.38873166
3167,372.57025,-119.477264,86.7924,0.32242036
3168,-275.8237,400.84778,65.06081,0.65347576
3169,396.0822,-185.33339,50.057865,0.25378123
3170,241.79997,-201.70607,50.757,0.39815357
3171,-302.3166,-404.8021,64.62485,0.21250606
3172,207.3597,-1.6455743,92.83569,0.3539739
3173,-257.796,-391.68997,122.6538,0.7939663
3174,-55.549606,-342.92413,162.99947,0.3241406
3175,311.6953,279.06906,151.33679,0.7352624
3176,-276.95865,-187.8394,53.018654,0.9211112
3177,173.05565,-248.83774,152.05823,0.58624727
3178,106.99625,10.249766,37.499695,0.6875889
3179,265.13144,42.752655,114.076836,0.6402732
3180,-339.85297,170.80159,25.321499,0.7553247
3181,-377.89243,269.2724,63.2644,0.7817993
3182,-51.000267,-35.90158,108.10268,0.3994513
3183,-131.56985,-168.56311,48.047478,0.31931332
3184,-251.12758,-286.624,25.615412,0.66863656
3185,-348.3694,217.19168,50.342216,0.86820537
3186,-218.24097,-139.27704,138.30927,0.47811148
3187,-99.66847,88.60031,127.02256,0.7119645
3188,-102.794044,-246.43602,65.59137,0.19639654
3189,23.395308,332.52094,32.445145,0.5391646
3190,239.01915,82.41439,25.50754,0.5754306
3191,-63.799908,-135.18391,52.34368,0.4658228
3192,189.45692,330.29788,125.02467,0.7937372
3193,-125.84665,240.78761,140.39389,0.91636795
3194,244.06366,105.09164,156.50604,0.59413034
3195,188.0484,144.25438,94.50347,0.57896215
3196,225.02542,243.22003,50.563747,0.19843729
3197,-97.18436,-298.59552,69.80718,0.57566345
3198,-342.8768,202.4802,74.70014,0.62570935
3199,362.4726,283.21457,154.54248,0.6254286
3200,-180.97508,-125.84191,46.940063,0.6682553
3201,353.69745,-177.9612,113.13919,0.21393892
3202,-218.04875,-405.17142,108.629524,0.4665483
3203,-226.96143,211.17683,50.918255,0.679795
3204,0.39851695,-95.11282,161.7563,0.5955859
3205,50.279865,-386.10263,144.98459,0.4320153
3206,-218.14308,-223.25508,102.818756,0.75155836
3207,-145.78922,340.84247,101.552284,0.9215822
3208,338.35077,-179.72482,128.7429,0.83280385
3209,-277.12115,-24.407516,51.767323,0.59475297
3210,157.02158,108.78287,122.699814,0.75251514
3211,179.25272,45.98667,90.83663,0.69841236
3212,-393.29208,-13.474965,45.28405,0.73904693
3213,76.20313,26.524532,130.87794,0.40297318
3214,-154.45917,-232.62645,25.125795,0.30290997
3215,-53.873283,361.41656,66.54998,0.43714312
3216,76.687874,-401.88724,81.91777,0.6142288
3217,70.04602,381.7263,146.77068,0.70750993
3218,311.9689,-67.44476,34.60934,0.73826593
3219,101.50659,-185.44576,62.596367,0.4715429
3220,-178.72595,-267.59622,161.4725,0.4127632
3221,-355.649,137.2573,155.70535,0.40867278
3222,270.61868,327.8153,153.22679,0.9028362
3223,145.60388,253.45909,118.446976,0.62308687
3224,188.15172,-268.9123,176.2098,0.7287827
3225,207.56348,-369.86813,36.971626,0.7192903
3226,91.026245,286.12408,117.68555,0.3782871
3227,72.524124,-343.99716,146.45216,0.8190013
3228,142.76724,247.28091,153.28151,0.91738415
3229,228.08641,-150.61014,114.15538,0.84045446
3230,332.01193,83.11586,66.07229,0.75640905
3231,327.7888,336.2673,99.28502,0.42511833
3232,120.753044,-120.71802,86.87524,0.22470878
3233,-164.53064,163.34354,77.46467,0.39302775
3234,-317.2957,-294.41202,59.631855,0.35464627
3235,-370.08527,304.983,45.376984,0.447332
3236,115.51354,-116.14483,139.60236,0.94739604
3237,161.16632,70.704834,168.03612,0.33057955
3238,47.52842,-244.8204,44.273727,0.9169447
3239,-287.03833,298.38474,156.47299,0.7004301
3240,-307.0527,-303.92996,42.40707,0.90281683
3241,325.90036,225.11316,84.23033,0.75634044
3242,-383.81622,-151.02805,68.168236,0.56769884
3243,22.710428,311.81815,138.59984,0.92411494
3244,-73.277145,-20.783178,147.75847,0.5972212
3245,210.36148,-374.6505,117.01811,0.7004755
3246,-66.1529,182.91876,76.43219,0.38784516
3247,-401.3708,-85.64999,106.15984,0.54836833
3248,297.37524,-339.6664,138.51614,0.86588126
3249,-323.0116,98.595825,82.59059,0.8929495
3250,383.77103,35.179173,128.37701,0.74174124
3251,102.72641,253.65256,83.682465,0.80595535
3252,29.685463,-88.319336,47.865658,0.205219
3253,-52.7142,110.20979,52.130188,0.6791154
3254,269.42102,-169.47165,56.584755,0.19235659
3255,-249.59247,-356.16937,85.78092,0.77783746
3256,191.40776,-295.87897,58.245075,0.63775283
3257,355.19684,48.659184,74.48668,0.9166927
3258,365.62704,166.52074,136.65785,0.9089853
3259,236.53052,-225.4649,164.11758,0.6871969
3260,-267.86694,-362.2957,152.05556,0.6059431
3261,-173.65656,251.89212,129.93332,0.5511747
3262,364.52933,64.34643,80.195,0.41022548
3263,40.806473,-158.90396,106.13635,0.9153572
3264,70.4473,322.6858,147.8906,0.8305675
3265,-337.38565,72.77921,168.40326,0.61635894
3266,-339.2652,105.682556,61.719948,0.4968905
3267,-122.159164,-199.76987,156.6842,0.83393705
3268,-313.99695,-70.794716,115.42512,0.85804456
3269,-155.64104,-191.63397,147.70197,0.6118657
3270,387.38757,117.2991,140.35786,0.55789745
3271,286.5892,381.6237,132.74828,0.38644633
3272,-232.59851,-373.77304,49.70831,0.45517153
3273,-147.85963,-67.92464,153.44492,0.20739816
3274,-206.0398,-280.0911,115.80965,0.53384125
3275,36.063038,221.62497,84.64725,0.9389248
3276,163.97487,277.24814,73.29575,0.46451694
3277,21.694384,281.64545,152.5959,0.5680544
3278,89.629616,-272.06204,104.89799,0.43215778
3279,265.91754,212.77899,111.43396,0.84895015
3280,247.25581,-62.373764,25.335354,0.41955063
3281,380.65613,-308.41376,86.858894,0.5732419
3282,386.67355,-132.0181,72.79349,0.46437624
3283,-348.01297,163.86905,69.94427,0.22157735
3284,323.7507,223.1814,95.17188,0.643966
3285,-27.663136,-54.464317,25.409523,0.39500865
3286,-324.3932,-193.43777,123.23197,0.6017609
3287,209.36647,16.476292,107.56602,0.46163887
3288,317.83527,360.53,96.35344,0.67988944
3289,313.05832,-355.35425,136.74168,0.3347834
3290,66.31487,42.84543,68.73862,0.6582621
3291,66.38486,375.9107,67.79846,0.26104024
3292,229.99608,-159.51308,25.273422,0.45264477
3293,-96.78104,344.5936,56.35401,0.5991331
3294,301.64398,341.05823,152.19366,0.4066349
3295,-196.32391,-263.2789,130.04164,0.6296994
3296,-89.85492,108.83979,86.909935,0.7737623
3297,-59.845745,-301.28183,156.68002,0.8092419
3298,323.90823,-99.4765,65.96781,0.6561627
3299,184.7706,-22.82852,74.85881,0.8474009
3300,54.325485,191.5711,139.87624,0.77789575
3301,44.614777,-248.93599,132.65848,0.60893893
3302,312.08432,364.9068,94.27515,0.37990218
3303,-183.387,22.298521,59.176544,0.84861857
3304,-156.0643,63.512726,121.99815,0.5600857
3305,223.28241,132.96454,53.902843,0.6646643
3306,-226.26921,109.26279,166.57741,0.6486351
3307,-44.643322,360.48526,123.97557,0.56449014
3308,-49.34014,83.71969,84.91983,0.20227888
3309,-236.91278,-233.46648,110.39204,0.192771
3310,-274.7825,7.601286,173.39497,0.9099937
3311,-315.55478,-319.82593,144.50203,0.9738481
3312,-304.41934,117.34358,116.24842,0.9335881
3313,-317.9618,-76.53473,47.0793,0.20424879
3314,55.601604,-171.8746,146.47693,0.75727993
3315,100.06534,-172.17554,58.547276,0.42537215
3316,-54.676216,-159.68564,124.467834,0.744767
3317,-383.78363,-252.4719,168.77849,0.77005154
3318,-243.2131,-71.756645,121.74889,0.6749627
3319,-323.53946,-195.39014,134.10262,0.8549387
3320,-377.95398,-40.689144,142.48918,0.71959597
3321,81.75459,-97.829254,72.43363,0.9570507
3322,284.65778,-383.66464,118.59547,0.42077026
3323,302.18378,41.89709,45.01502,0.95687777
3324,-128.73808,-59.928825,98.32328,0.20427775
3325,279.71832,-345.24988,24.92926,0.39565098
3326,-68.5255,35.7759,73.17293,0.53320336
3327,252.99818,294.5093,93.4092,0.19765659
3328,-116.0073,99.15555,118.6181,0.1966108
3329,289.0784,-379.00436,64.559364,0.26721376
3330,293.74203,32.132664,96.521225,0.7868086
3331,383.09296,-10.538106,95.70993,0.58366734
3332,-160.371,162.68361,25.818018,0.8330508
3333,-48.517708,63.12017,70.6164,0.79763883
3334,-193.92116,-68.01102,125.74219,0.40906006
3335,-365.9251,25.2081,49.79051,0.43538883
3336,-15.054888,-215.70775,131.9356,0.40460077
3337,206.12672,71.87253,108.10613,0.38333592
3338,-309.55167,152.0484,42.296776,0.5684253
3339,152.8163,-223.04134,69.09515,0.93974036
3340,320.31778,-338.26746,92.037796,0.22745162
3341,-111.21798,-223.48302,104.58023,0.34084165
3342,-15.434435,-106.96036,60.955166,0.8179831
3343,-207.3315,82.710556,156.26604,0.44935852
3344,316.30377,370.98404,69.228836,0.62793225
3345,110.590805,-22.087934,47.97213,0.531533
3346,197.92673,144.65735,145.13438,0.6260053
3347,-223.04716,-329.7042,159.0796,0.66781026
3348,129.69537,-181.91045,26.321405,0.7100812
3349,-287.96387,-350.82776,68.67519,0.8457429
3350,171.52043,143.11327,127.42763,0.56473976
3351,33.55421,235.4902,53.369225,0.9124871
3352,-149.49182,108.57113,25.125708,0.27622467
3353,-99.8782,-62.381214,52.232616,0.6591455
3354,173.93608,-240.28485,27.039223,0.76691085
3355,132.73003,-253.8729,97.32301,0.6249735
3356,-214.88144,368.26752,161.60532,0.6911798
3357,128.17987,13.20382,49.827976,0.9211071
3358,267.52203,340.97174,102.432205,0.861986
3359,282.011,-214.73828,160.75781,0.33245817
